GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithArguments,37,33,2,4,8,6,7,3,5,2
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithModifiers,111,46,10,10,15,12,11,8,6,2
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithBody,28,0,0,0,5,0,3,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithExtends,42,6,0,0,10,1,6,1,6,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithName,8,4,0,0,2,1,1,1,1,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithVariables,77,115,11,9,14,26,11,9,3,7
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithImplements,42,6,0,0,10,1,6,1,6,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithParameters,135,28,0,0,16,5,16,4,16,4
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithExpression,5,0,0,0,1,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithSimpleName,6,14,0,0,1,3,1,2,1,2
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithScope,4,0,0,0,1,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithMembers,324,153,0,0,47,13,31,22,31,22
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithTypeArguments,16,14,0,4,3,1,3,3,3,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithAnnotations,138,25,0,0,28,3,15,4,15,4
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithBlockStmt,10,0,0,0,3,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithType,21,0,0,0,5,0,3,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithIdentifier,7,3,0,0,2,1,1,1,1,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithThrownExceptions,40,0,0,0,7,0,6,0,6,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.nodeTypes,NodeWithJavadoc,69,0,8,0,9,0,14,0,10,0
